id_„ÓÓ‰‡;√ÓÓ‰;ƒ‡Ú‡;“ÂÏÔÂ‡ÚÛ‡;id_ÔÓ„Ó‰˚
1498283;Mugur-Aksy;2018-10-26 22:59:21+03:00;-18;801
1498314;Motygino;2018-10-26 22:59:22+03:00;0;801
1498365;Moskovskiy;2018-10-26 22:59:22+03:00;14;802
1498493;Molchanovo;2018-10-26 22:59:22+03:00;1;800
1498511;Mokrousovo;2018-10-26 22:59:22+03:00;11;804
1498589;Mochishche;2018-10-26 22:59:22+03:00;-1;800
1498633;Mishkino;2018-10-26 22:59:23+03:00;11;500
1498775;Mikhaylovskoye;2018-10-26 22:59:23+03:00;-1;800
1498919;Mezhdurechenskiy;2018-10-26 22:59:23+03:00;9;501
1498997;Mendeleyevo;2018-10-26 22:59:23+03:00;11;803
1499007;Melnikovo;2018-10-26 22:59:23+03:00;0;800
1499042;Melioratorov;2018-10-26 22:59:24+03:00;14;802
1499158;Mayna;2018-10-26 22:59:24+03:00;-4;800
1499163;Mayma;2018-10-26 22:49:25+03:00;-3;800
1499288;Martyush;2018-10-26 22:59:24+03:00;8;500
1499385;Manzya;2018-10-26 22:59:24+03:00;1;802
1499386;Manzherok;2018-10-26 22:59:24+03:00;-8;800
1499779;Malinovoye Ozero;2018-10-26 22:59:25+03:00;-1;800
1500036;Makushino;2018-10-26 22:59:25+03:00;10;804
1500125;Lyubinskiy;2018-10-26 22:59:25+03:00;4;800
1500207;Luzino;2018-10-26 22:59:25+03:00;4;800
1500252;Lugovskoy;2018-10-26 22:59:25+03:00;14;802
1500399;Lokosovo;2018-10-26 22:59:26+03:00;9;802
1500468;Listvyanskiy;2018-10-26 22:59:26+03:00;-3;800
1500485;Listvyagi;2018-10-26 22:59:26+03:00;-7;800
1500629;Lesnikovo;2018-10-26 22:59:26+03:00;11;500
1500764;Lebyazhye;2018-10-26 22:59:26+03:00;11;804
1500770;Lebyazhye;2018-10-26 22:59:27+03:00;4;800
1500957;Kyzyl-Mazhalyk;2018-10-26 22:59:27+03:00;-12;800
1500962;Kyzyl-Khaya;2018-10-26 22:59:27+03:00;-12;800
1500990;Kytmanovo;2018-10-26 22:59:27+03:00;-2;800
1501000;Kyshtovka;2018-10-26 22:59:28+03:00;3;800
1501036;Kvitok;2018-10-26 22:59:28+03:00;1;802
1501118;Kuzedeyevo;2018-10-26 22:59:28+03:00;-7;800
1501377;Kungurtug;2018-10-26 22:59:28+03:00;-15;801
1501429;Kuminskiy;2018-10-26 22:59:28+03:00;9;500
1501573;Kudryashovskiy;2018-10-26 22:59:28+03:00;-1;800
1501690;Krutinka;2018-10-26 22:59:29+03:00;7;800
1501706;Krutikha;2018-10-26 22:59:29+03:00;-1;800
1501710;Krutaya Gorka;2018-10-26 22:59:29+03:00;4;800
1501876;Krasnyy Yar;2018-10-26 22:59:29+03:00;1;800
1501887;Krasnyy Yar;2018-10-26 22:59:30+03:00;4;800
1501988;Krasnozerskoye;2018-10-26 22:59:30+03:00;1;800
1502013;Krasnoye;2018-10-26 22:59:30+03:00;-6;800
1502041;Krasnoyarka;2018-10-26 22:59:30+03:00;4;800
1502063;Krasnoturansk;2018-10-26 22:59:30+03:00;-4;800
1502066;Krasnoshchekovo;2018-10-26 22:59:31+03:00;-5;800
1502096;Krasnokamensk;2018-10-26 22:59:31+03:00;-7;800
1502100;Krasnogvardeyskiy;2018-10-26 22:59:31+03:00;9;500
1502105;Krasnogorskoye;2018-10-26 22:59:31+03:00;-5;800
1502112;Krasnogorskiy;2018-10-26 22:59:32+03:00;9;500
1502113;Krasnogorskiy;2018-10-26 22:59:32+03:00;-4;800
1502192;Krapivinskiy;2018-10-26 22:59:32+03:00;1;800
1502387;Kosikha;2018-10-26 22:59:32+03:00;-1;800
1502389;Koshurnikovo;2018-10-26 22:59:32+03:00;-8;800
1502697;Kondinskoye;2018-10-26 22:59:33+03:00;11;500
1502758;Kommunar;2018-10-26 22:59:33+03:00;-7;800
1502847;Koltsovo;2018-10-26 22:59:33+03:00;-1;800
1502879;Kolosovka;2018-10-26 22:59:33+03:00;6;800
1503061;Kochki;2018-10-26 22:59:33+03:00;0;800
1503153;Klyuchi;2018-10-26 22:59:34+03:00;-1;800
1503481;Khulimsunt;2018-10-26 22:59:34+03:00;8;802
1503527;Khovu-Aksy;2018-10-26 22:59:34+03:00;-12;800
1503796;Khandagayty;2018-10-26 22:59:34+03:00;-12;800
1503856;Khabary;2018-10-26 22:59:34+03:00;0;800
1503901;Kemerovo;2018-10-26 22:51:09+03:00;1;800
1504019;Kazanskoye;2018-10-26 22:59:39+03:00;8;803
1504075;Kazachinskoye;2018-10-26 22:59:40+03:00;0;800
1504081;Kaz;2018-10-26 22:59:41+03:00;-6;800
1504380;Kargat;2018-10-26 22:59:41+03:00;0;800
1504442;Karatuzskoye;2018-10-26 22:59:41+03:00;-4;800
1504590;Karagayla;2018-10-26 22:59:41+03:00;-6;800
1504716;Kanashevo;2018-10-26 22:59:41+03:00;9;520
1504850;Mys-Kamennyy;2018-10-26 22:59:42+03:00;0;804
1504968;Kaltay;2018-10-26 22:59:42+03:00;0;800
1504985;Kalmanka;2018-10-26 22:59:42+03:00;4;800
1505003;Kalinovo;2018-10-26 22:59:42+03:00;9;803
1505187;Kaa-Khem;2018-10-26 22:59:42+03:00;-9;800
1505212;Izumrud;2018-10-26 22:59:43+03:00;9;803
1505228;Izhmorskiy;2018-10-26 22:59:43+03:00;0;800
1505383;Itatskiy;2018-10-26 22:59:46+03:00;-5;800
1505466;Isetskoye;2018-10-26 22:59:46+03:00;12;500
1505472;Iset;2018-10-26 22:59:46+03:00;9;803
1505496;Irtyshskiy;2018-10-26 22:59:47+03:00;4;800
1505502;Irsha;2018-10-26 22:59:47+03:00;-3;800
1505529;Irbeyskoye;2018-10-26 22:59:47+03:00;-2;800
1505579;Inta;2018-10-26 22:59:47+03:00;0;804
1505998;Idrinskoye;2018-10-26 22:59:47+03:00;-7;800
1506192;Gramoteino;2018-10-26 22:59:48+03:00;-4;800
1506244;Gornyy Shchit;2018-10-26 22:59:48+03:00;9;803
1506254;Gornyy;2018-10-26 22:59:48+03:00;-3;800
1506258;Gornyak;2018-10-26 22:59:48+03:00;9;520
1506268;Gornopravdinsk;2018-10-26 22:59:49+03:00;11;804
1506418;Gonba;2018-10-26 22:49:20+03:00;4;800
1506499;Glyadyanskoye;2018-10-26 22:49:25+03:00;11;500
1506676;Gari;2018-10-26 22:49:20+03:00;8;500
1506834;Filimonovo;2018-10-26 22:49:26+03:00;0;800
1506938;Erzin;2018-10-26 22:49:20+03:00;-12;800
1507035;Dzerzhinskoye;2018-10-26 22:49:26+03:00;1;801
1507172;Dubinino;2018-10-26 22:49:20+03:00;-5;800
1507300;Dolgoderevenskoye;2018-10-26 22:49:26+03:00;9;520
1507638;Chunoyar;2018-10-26 22:49:20+03:00;1;803
1507679;Chulym;2018-10-26 22:49:26+03:00;0;800
1507745;Choya;2018-10-26 22:49:21+03:00;-5;800
1507801;Chistogorskiy;2018-10-26 22:49:21+03:00;-6;800
1507926;Chesma;2018-10-26 22:49:21+03:00;9;802
1507934;Chervishevo;2018-10-26 22:49:26+03:00;14;802
1508177;Cheremushki;2018-10-26 22:49:27+03:00;-4;800
1508217;Cheremshanka;2018-10-26 22:49:27+03:00;4;500
1508230;Cheremnoye;2018-10-26 22:49:27+03:00;4;800
1508260;Novobirilyussy;2018-10-26 22:49:30+03:00;-1;800
1508285;Chemal;2018-10-26 22:49:30+03:00;-8;800
1508427;Charyshskoye;2018-10-26 22:49:31+03:00;-6;800
1508458;Chany;2018-10-26 22:49:31+03:00;3;800
1508501;Chadan;2018-10-26 22:49:31+03:00;-12;800
1508517;Bystryy Istok;2018-10-26 22:49:31+03:00;-4;800
1508636;Burla;2018-10-26 22:49:21+03:00;1;800
1508894;Borovoy;2018-10-26 22:49:31+03:00;1;800
1508918;Borovikha;2018-10-26 22:49:32+03:00;4;800
1509008;Podkamennaya Tunguska;2018-10-26 22:49:32+03:00;3;802
1509223;Bolíshoy Istok;2018-10-26 22:49:15+03:00;9;803
1509494;Bolsherechye;2018-10-26 22:49:32+03:00;4;800
1509929;Bobrovskiy;2018-10-26 22:49:32+03:00;9;803
1509955;Bobrovka;2018-10-26 22:49:35+03:00;10;500
1509958;Bobrovka;2018-10-26 22:49:36+03:00;4;800
1509999;Blagoveshchenka;2018-10-26 22:49:36+03:00;0;800
1510030;Biskamzha;2018-10-26 22:49:36+03:00;-10;800
1510131;Beya;2018-10-26 22:49:21+03:00;-4;800
1510214;Berezovo;2018-10-26 22:49:39+03:00;7;500
1510335;Beregovoy;2018-10-26 22:49:39+03:00;4;800
1510370;Belyy Yar;2018-10-26 22:49:22+03:00;3;800
1510377;Belyy Yar;2018-10-26 22:49:40+03:00;-4;800
1510395;Belyashi;2018-10-26 22:49:40+03:00;-15;800
1510421;Belozerskoye;2018-10-26 22:49:40+03:00;12;500
1510451;Beloyarskiy;2018-10-26 22:49:40+03:00;9;803
1510514;Belogorsk;2018-10-26 22:49:41+03:00;-8;800
1510697;Baykalovo;2018-10-26 22:49:41+03:00;10;500
1510709;Bayevo;2018-10-26 22:49:41+03:00;-2;800
1510817;Barzas;2018-10-26 22:49:22+03:00;1;800
1510821;Baryshevo;2018-10-26 22:49:41+03:00;-1;800
1510842;Barsovo;2018-10-26 22:49:41+03:00;10;800
1510853;Barnaul;2018-10-26 22:51:08+03:00;4;800
1510960;Balgazyn;2018-10-26 22:49:41+03:00;-10;800
1510998;Balakhta;2018-10-26 22:49:42+03:00;-3;800
1511135;Azovo;2018-10-26 22:49:42+03:00;4;800
1511146;Azanka;2018-10-26 22:49:42+03:00;9;500
1511217;Aya;2018-10-26 22:49:42+03:00;-3;800
1511276;Atagay;2018-10-26 22:49:42+03:00;0;803
1511303;Askiz;2018-10-26 22:49:43+03:00;-6;800
1511361;Artyshta;2018-10-26 22:49:43+03:00;-6;800
1511364;Artybash;2018-10-26 22:49:43+03:00;-8;800
1511382;Armizonskoye;2018-10-26 22:49:43+03:00;9;803
1511538;Antipino;2018-10-26 22:49:43+03:00;14;802
1511646;Andra;2018-10-26 22:49:44+03:00;7;500
1511709;Alzamay;2018-10-26 22:49:44+03:00;1;802
1511736;Altayskoye;2018-10-26 22:49:17+03:00;-4;800
1511846;Aleksandrovskoye;2018-10-26 22:49:44+03:00;1;800
1511997;Aktash;2018-10-26 22:49:44+03:00;-17;800
1512064;Ak-Dovurak;2018-10-26 22:49:44+03:00;-12;800
1512101;Agirish;2018-10-26 22:49:45+03:00;8;802
1512102;Aginskoye;2018-10-26 22:49:45+03:00;-4;800
1512210;Abatskoye;2018-10-26 22:49:45+03:00;8;801
1512218;Aban;2018-10-26 22:49:45+03:00;-1;801
1512223;Abalak;2018-10-26 22:49:45+03:00;11;803
1512238;Abagur;2018-10-26 22:49:45+03:00;-5;800
1536648;Istok;2018-10-26 22:49:46+03:00;9;803
1537749;Ilichevo;2018-10-26 22:49:46+03:00;-4;800
1538638;Lokomotivnyy;2018-10-26 22:49:46+03:00;9;801
1538639;Solnechnyy;2018-10-26 22:59:49+03:00;-3;800
1538640;Svobodnyy;2018-10-26 22:49:46+03:00;5;801
1538642;Sibirskiy;2018-10-26 22:49:46+03:00;4;800
1539045;Malinovskiy;2018-10-26 22:49:47+03:00;8;801
1539209;Gubkinskiy;2018-10-26 22:51:12+03:00;7;803
1540484;Kedrovyy;2018-10-26 22:49:47+03:00;4;800
1540852;Starokamyshinsk;2018-10-26 22:49:47+03:00;9;520
1540853;Timiryazevskiy;2018-10-26 22:49:47+03:00;9;520
1540882;Bazhovo;2018-10-26 22:49:47+03:00;9;520
1540905;Roshchino;2018-10-26 22:49:48+03:00;9;520
1541359;Lyantor;2018-10-26 22:49:25+03:00;10;803
1541618;Zaton;2018-10-26 22:49:10+03:00;-1;800
1544583;Uyskoye;2018-10-26 22:49:48+03:00;6;800
2012349;Krasnyy Chikoy;2018-10-26 22:49:48+03:00;0;804
2012379;Zvezdnyy;2018-10-26 22:49:48+03:00;0;804
2012510;Zhireken;2018-10-26 22:49:48+03:00;-8;802
2012530;Zhigansk;2018-10-26 22:49:49+03:00;-9;803
2012532;Zhigalovo;2018-10-26 22:49:49+03:00;1;804
2012544;Zhemchug;2018-10-26 22:49:49+03:00;-11;800
2012561;Zheleznodorozhnyy;2018-10-26 22:49:49+03:00;1;500
2012570;Zhatay;2018-10-26 22:49:49+03:00;-8;600
2012623;Zavodskoy;2018-10-26 22:49:50+03:00;5;500
2012655;Zarechnyy;2018-10-26 22:49:50+03:00;4;520
2012728;Zakamensk;2018-10-26 22:49:50+03:00;-16;800
2012735;Zaigrayevo;2018-10-26 22:49:50+03:00;4;520
2012956;Yerbogachen;2018-10-26 22:49:50+03:00;-3;803
2013030;Yekaterinovka;2018-10-26 22:49:51+03:00;3;501
2013032;Yekaterinoslavka;2018-10-26 22:49:51+03:00;3;500
2013089;Yaroslavskiy;2018-10-26 22:49:51+03:00;3;500
2013176;Yakovlevka;2018-10-26 22:49:51+03:00;2;501
2013216;Vysokogornyy;2018-10-26 22:49:51+03:00;1;804
2013229;Vyazemskiy;2018-10-26 22:48:59+03:00;8;500
2013272;Vozdvizhenka;2018-10-26 22:49:51+03:00;5;501
2013279;Vostok;2018-10-26 22:49:52+03:00;9;500
2013326;Volochayevka Vtoraya;2018-10-26 22:49:52+03:00;6;520
2013375;Vitim;2018-10-26 22:49:52+03:00;-2;803
2013406;Vidim;2018-10-26 22:49:52+03:00;1;804
2013441;Vershino-Shakhtaminskiy;2018-10-26 22:49:53+03:00;-10;801
2013459;Verkh-Usugli;2018-10-26 22:49:53+03:00;-5;802
2013465;Verkhoyansk;2018-10-26 22:48:37+03:00;-17;804
2013639;Verkhnevilyuysk;2018-10-26 22:49:53+03:00;-6;803
2013727;Vanavara;2018-10-26 22:49:15+03:00;-1;804
2013921;Ust-Kuyga;2018-10-26 22:49:53+03:00;-22;802
2013942;Ust-Karsk;2018-10-26 22:49:53+03:00;-8;802
2014038;Ushumun;2018-10-26 22:49:54+03:00;-1;804
2014369;Ulety;2018-10-26 22:49:54+03:00;-1;803
2014571;Uglovoye;2018-10-26 22:48:58+03:00;5;500
2014694;Tyrma;2018-10-26 22:49:54+03:00;3;500
2014705;Tyret Pervaya;2018-10-26 22:49:54+03:00;0;803
2014743;Tygda;2018-10-26 22:49:54+03:00;-1;804
2014917;Tulyushka;2018-10-26 22:49:11+03:00;1;803
2014927;Tulun;2018-10-26 22:49:10+03:00;1;803
2015082;Traktovaya;2018-10-26 22:49:11+03:00;1;803
2015136;Topolevo;2018-10-26 22:49:54+03:00;6;520
2015179;Tommot;2018-10-26 22:49:55+03:00;-14;800
2015217;Tokur;2018-10-26 22:49:55+03:00;-1;804
2015428;Tayturka;2018-10-26 22:49:55+03:00;0;803
2015469;Novonukutskiy;2018-10-26 22:49:55+03:00;1;803
2015545;Tarbagatay;2018-10-26 22:49:55+03:00;4;520
2015547;Tarbagatay;2018-10-26 22:49:55+03:00;0;804
2015686;Talakan;2018-10-26 22:49:56+03:00;3;500
2015707;Takhtamygda;2018-10-26 22:49:56+03:00;-4;803
2015842;Svirsk;2018-10-26 22:49:56+03:00;0;803
2015852;Svetlaya;2018-10-26 22:49:56+03:00;11;501
2015913;Suntar;2018-10-26 22:49:56+03:00;-5;803
2016110;Sretensk;2018-10-26 22:49:57+03:00;-11;802
2016170;Srednebelaya;2018-10-26 22:49:57+03:00;0;802
2016183;Spasskoye;2018-10-26 22:49:57+03:00;3;501
2016205;Sotnikovo;2018-10-26 22:49:57+03:00;4;520
2016216;Sosnovo-Ozerskoye;2018-10-26 22:49:57+03:00;-2;802
2016277;Solovevsk;2018-10-26 22:49:58+03:00;-4;803
2016305;Solnechnyy;2018-10-26 22:49:58+03:00;-14;802
2016307;Solnechnyy;2018-10-26 22:49:58+03:00;-2;802
2016308;Solnechnyy;2018-10-26 22:49:58+03:00;1;804
2016402;Smolyaninovo;2018-10-26 22:49:58+03:00;5;501
2016405;Smolenka;2018-10-26 22:49:59+03:00;1;620
2016430;Slavyanka;2018-10-26 22:49:59+03:00;8;801
2016474;Sivakovka;2018-10-26 22:49:59+03:00;3;501
2016477;Sivaki;2018-10-26 22:49:59+03:00;-1;804
2016628;Shtykovo;2018-10-26 22:49:59+03:00;5;501
2016651;Shkotovo;2018-10-26 22:50:00+03:00;5;501
2016680;Shirokiy;2018-10-26 22:50:00+03:00;3;500
2016733;Shestakovo;2018-10-26 22:50:00+03:00;0;804
2016742;Sheragul;2018-10-26 22:49:11+03:00;1;803
2016757;Shelopugino;2018-10-26 22:50:00+03:00;-10;801
2016907;Severomuysk;2018-10-26 22:50:00+03:00;-9;803
2016942;Seryshevo;2018-10-26 22:50:01+03:00;3;500
2016961;Sergeyevka;2018-10-26 22:50:01+03:00;3;501
2017042;Selikhino;2018-10-26 22:50:01+03:00;2;802
2017063;Selenduma;2018-10-26 22:50:01+03:00;0;803
2017155;Saskylakh;2018-10-26 22:50:02+03:00;-11;803
2017364;Russkiy;2018-10-26 22:50:02+03:00;5;500
2017370;Russian Federation;2018-10-26 22:48:33+03:00;1;500
2017377;Rudnyy;2018-10-26 22:50:02+03:00;8;501
2017378;Rudnogorsk;2018-10-26 22:50:02+03:00;0;804
2017384;Rudnaya Pristan;2018-10-26 22:50:02+03:00;10;501
2017409;Romny;2018-10-26 22:50:02+03:00;2;500
2017478;Razdolnoye;2018-10-26 22:50:03+03:00;5;501
2017537;Putyatin;2018-10-26 22:50:03+03:00;5;500
2017626;Primorskiy;2018-10-26 22:50:03+03:00;5;500
2017632;Priiskovyy;2018-10-26 22:50:03+03:00;-8;802
2017646;Priargunsk;2018-10-26 22:50:03+03:00;-9;800
2017648;Priamurskiy;2018-10-26 22:50:04+03:00;6;520
2017658;Preobrazheniye;2018-10-26 22:50:04+03:00;7;502
2017756;Popova;2018-10-26 22:50:04+03:00;5;500
2017842;Pokosnoye;2018-10-26 22:50:04+03:00;1;803
2017851;Pogranichnyy;2018-10-26 22:50:04+03:00;1;500
2017979;Petropavlovka;2018-10-26 22:50:05+03:00;-3;803
2018021;Pervomayskiy;2018-10-26 22:50:05+03:00;-8;802
2018046;Perevoz;2018-10-26 22:49:10+03:00;1;803
2018069;Peleduy;2018-10-26 22:50:05+03:00;-2;803
2018207;Oyek;2018-10-26 22:50:05+03:00;4;803
2018214;Ovsyanka;2018-10-26 22:50:05+03:00;-1;804
2018301;Osa;2018-10-26 22:50:06+03:00;1;803
2018365;Orlovskiy;2018-10-26 22:50:06+03:00;-2;802
2018436;Onokhoy;2018-10-26 22:50:06+03:00;4;520
2018567;Olenek;2018-10-26 22:50:06+03:00;-9;802
2018813;Novyy Uoyan;2018-10-26 22:50:06+03:00;-8;803
2018854;Novotroitsk;2018-10-26 22:49:11+03:00;1;803
2018857;Novosysoyevka;2018-10-26 22:50:07+03:00;2;501
2018864;Novoshakhtinskiy;2018-10-26 22:50:07+03:00;5;501
2018888;Novopokrovka;2018-10-26 22:50:07+03:00;8;501
2018896;Novopavlovka;2018-10-26 22:50:07+03:00;0;804
2018925;Novokruchininskiy;2018-10-26 22:50:07+03:00;1;620
2018930;Novokizhinginsk;2018-10-26 22:50:07+03:00;0;804
2018964;Novobureyskiy;2018-10-26 22:50:08+03:00;3;500
2019004;Novaya Igirma;2018-10-26 22:50:08+03:00;0;804
2019009;Novaya Bryan;2018-10-26 22:50:08+03:00;4;520
2019118;Nizhniy Tsasuchey;2018-10-26 22:50:08+03:00;-3;802
2019135;Nizhniy Kuranakh;2018-10-26 22:50:08+03:00;-14;800
2019167;Nizhniy Bestyakh;2018-10-26 22:50:08+03:00;-8;600
2019296;Never;2018-10-26 22:50:09+03:00;-4;803
2019323;Nerchinskiy Zavod;2018-10-26 22:50:09+03:00;-7;800
2019326;Nerchinsk;2018-10-26 22:51:12+03:00;-8;802
2019388;Nekrasovka;2018-10-26 22:50:09+03:00;6;520
2019429;Naushki;2018-10-26 22:50:09+03:00;-3;803
2019710;Mukhorshibir;2018-10-26 22:50:09+03:00;0;804
2019718;Mukhen;2018-10-26 22:50:10+03:00;8;500
2019867;Mokhsogollokh;2018-10-26 22:50:10+03:00;-7;803
2019884;Mogzon;2018-10-26 22:50:10+03:00;-1;803
2019935;Mnogovershinnyy;2018-10-26 22:50:10+03:00;-2;804
2019936;Mnogoudobnoye;2018-10-26 22:50:10+03:00;5;501
2019945;Mishelevka;2018-10-26 22:50:10+03:00;0;803
2019963;Mingatuy;2018-10-26 22:49:12+03:00;1;803
2020162;Matveyevka;2018-10-26 22:49:13+03:00;6;520
2020208;Markovo;2018-10-26 22:50:11+03:00;0;804
2020221;Markha;2018-10-26 22:49:15+03:00;-8;600
2020311;Mamakan;2018-10-26 22:50:11+03:00;-4;803
2020559;Makkaveyevo;2018-10-26 22:50:11+03:00;1;620
2020584;Magistralnyy;2018-10-26 22:50:11+03:00;-1;803
2020595;Magan;2018-10-26 22:50:11+03:00;-8;600
2020626;Sergeyevka;2018-10-26 22:50:12+03:00;1;500
2020687;Luchki;2018-10-26 22:50:12+03:00;3;500
2020707;Londoko;2018-10-26 22:50:12+03:00;3;501
2020738;Litovko;2018-10-26 22:50:12+03:00;4;501
2020744;Listvyanka;2018-10-26 22:50:12+03:00;4;803
2020752;Lipovtsy;2018-10-26 22:50:13+03:00;3;500
2020824;Lermontovka;2018-10-26 22:50:13+03:00;8;500
2020848;Leninskiy;2018-10-26 22:50:13+03:00;-14;800
2020871;Lebedinyy;2018-10-26 22:50:13+03:00;-14;800
2020887;Lazo;2018-10-26 22:50:13+03:00;4;501
2020888;Lazo;2018-10-26 22:50:14+03:00;7;502
2021017;Kysyl-Syr;2018-10-26 22:50:14+03:00;-7;803
2021031;Kyren;2018-10-26 22:50:14+03:00;-13;800
2021041;Kyra;2018-10-26 22:50:14+03:00;-1;801
2021066;Kyakhta;2018-10-26 22:49:25+03:00;-3;803
2021093;Kuytun;2018-10-26 22:49:12+03:00;1;803
2021207;Kurort-Darasun;2018-10-26 22:50:14+03:00;-1;803
2021370;Kuldur;2018-10-26 22:50:15+03:00;3;500
2021434;Kudara-Somon;2018-10-26 22:50:15+03:00;0;804
2021504;Kropotkin;2018-10-26 22:50:15+03:00;-7;803
2021613;Krasnorechenskiy;2018-10-26 22:50:15+03:00;10;501
2021766;Korfovskiy;2018-10-26 22:50:16+03:00;6;520
2021799;Konstantinovka;2018-10-26 22:50:16+03:00;0;500
2021908;Kokuy;2018-10-26 22:50:16+03:00;-11;802
2021954;Knyaze-Volkonskoye;2018-10-26 22:50:16+03:00;6;520
2021956;Knevichi;2018-10-26 22:48:58+03:00;5;500
2021980;Klyuchevskiy;2018-10-26 22:50:16+03:00;-9;802
2021992;Klichka;2018-10-26 22:50:17+03:00;-9;800
2022003;Kizhinga;2018-10-26 22:50:17+03:00;0;804
2022024;Kitoy;2018-10-26 22:50:17+03:00;4;803
2022143;Khuzhir;2018-10-26 22:50:17+03:00;2;803
2022174;Khurba;2018-10-26 22:50:17+03:00;1;804
2022232;Khrebtovaya;2018-10-26 22:50:18+03:00;0;804
2022304;Khorinsk;2018-10-26 22:50:18+03:00;1;804
2022317;Khor;2018-10-26 22:50:18+03:00;7;501
2022342;Khomutovo;2018-10-26 22:50:18+03:00;4;803
2022369;Kholtoson;2018-10-26 22:50:18+03:00;-16;800
2022394;Kholbon;2018-10-26 22:50:19+03:00;-10;801
2022454;Khingansk;2018-10-26 22:50:19+03:00;3;500
2022463;Khilok;2018-10-26 22:50:19+03:00;0;804
2022773;Khandyga;2018-10-26 22:50:19+03:00;-9;803
2023029;Kazachinskoye;2018-10-26 22:50:19+03:00;-1;803
2023085;Kasíyanovka;2018-10-26 22:49:12+03:00;1;803
2023094;Karymskoye;2018-10-26 22:50:20+03:00;-2;803
2023190;Kangalassy;2018-10-26 22:50:20+03:00;-8;600
2023249;Kamenka;2018-10-26 22:50:20+03:00;11;501
2023286;Kalga;2018-10-26 22:50:20+03:00;-8;800
2023298;Kalanguy;2018-10-26 22:50:20+03:00;-11;801
2023324;Kadaya;2018-10-26 22:50:20+03:00;-8;800
2023333;Kachug;2018-10-26 22:50:21+03:00;0;803
2023360;Izvestkovyy;2018-10-26 22:50:21+03:00;3;500
2023377;Ivolginsk;2018-10-26 22:50:21+03:00;4;520
2023427;Istok;2018-10-26 22:50:21+03:00;4;500
2023584;Imeni Poliny Osipenko;2018-10-26 22:50:21+03:00;-1;803
2023778;Gusinoye Ozero;2018-10-26 22:50:22+03:00;0;803
2023918;Gornyye Klyuchi;2018-10-26 22:50:22+03:00;3;501
2023920;Gornyy;2018-10-26 22:50:22+03:00;-3;802
2023929;Gornorechenskiy;2018-10-26 22:50:22+03:00;8;501
2023943;Gorin;2018-10-26 22:50:23+03:00;-2;802
2024122;Gazimurskiy Zavod;2018-10-26 22:50:23+03:00;-10;800
2024173;Gardami;2018-10-26 22:49:14+03:00;7;500
2024461;Ekimchan;2018-10-26 22:50:23+03:00;0;802
2024579;Dzhida;2018-10-26 22:50:23+03:00;-3;803
2024626;Dzhebariki-Khaya;2018-10-26 22:50:23+03:00;-9;803
2024812;Duldurga;2018-10-26 22:50:24+03:00;-1;802
2024848;Drovyanaya;2018-10-26 22:50:24+03:00;1;620
2024858;Dostoyevka;2018-10-26 22:50:24+03:00;2;501
2024893;Domna;2018-10-26 22:50:25+03:00;1;620
2025121;Darasun;2018-10-26 22:50:25+03:00;1;620
2025241;Churapcha;2018-10-26 22:50:25+03:00;-9;803
2025256;Chumikan;2018-10-26 22:50:25+03:00;0;803
2025286;Chuguyevka;2018-10-26 22:50:25+03:00;2;501
2025325;Chkalovskoye;2018-10-26 22:50:26+03:00;3;501
2025456;Chernyshevskiy;2018-10-26 22:50:26+03:00;-3;804
2025458;Chernyshevsk;2018-10-26 22:50:26+03:00;-8;801
2025460;Chernyshevka;2018-10-26 22:50:26+03:00;2;501
2026023;Bukachacha;2018-10-26 22:50:26+03:00;-8;801
2026160;Borogontsy;2018-10-26 22:50:27+03:00;-8;803
2026544;Bokhan;2018-10-26 22:50:27+03:00;1;803
2026657;Birakan;2018-10-26 22:50:27+03:00;3;500
2026659;Bira;2018-10-26 22:50:28+03:00;2;501
2026708;Bichura;2018-10-26 22:50:28+03:00;0;804
2026786;Berezovyy;2018-10-26 22:50:28+03:00;-3;803
2027002;Bayangol;2018-10-26 22:50:28+03:00;-14;802
2027004;Bayanday;2018-10-26 22:50:29+03:00;0;803
2027042;Batagay-Alyta;2018-10-26 22:50:29+03:00;-18;803
2027044;Batagay;2018-10-26 22:50:29+03:00;-16;804
2027173;Balyaga;2018-10-26 22:50:29+03:00;0;804
2027184;Baley;2018-10-26 22:50:29+03:00;-10;801
2027196;Balakhninskiy;2018-10-26 22:50:29+03:00;-5;803
2027198;Balagansk;2018-10-26 22:50:30+03:00;2;803
2027244;Bagdarin;2018-10-26 22:50:30+03:00;-8;800
2027275;Bada;2018-10-26 22:50:30+03:00;0;804
2027277;Babstovo;2018-10-26 22:50:30+03:00;5;500
2027288;Azey;2018-10-26 22:49:11+03:00;1;803
2027487;Arkhara;2018-10-26 22:48:36+03:00;3;500
2027748;Amurskaya Oblastí;2018-10-26 22:49:14+03:00;-3;804
2027786;Amga;2018-10-26 22:50:30+03:00;-8;803
2027859;Almaznyy;2018-10-26 22:50:31+03:00;-3;803
2027911;Alekseyevskaya;2018-10-26 22:50:31+03:00;-1;804
2027933;Aleksandrovskiy Zavod;2018-10-26 22:50:31+03:00;-9;800
2028164;Deputatskiy;2018-10-26 22:50:31+03:00;-23;803
2045761;De-Friz;2018-10-26 22:48:33+03:00;5;500
2048736;Sanatornaya;2018-10-26 22:48:57+03:00;5;500
